benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
encrypt,48,2048,1000,7,0.25175952911376953,16.3125,0.7965087890625
encrypt,48,2048,1000,8,0.24758291244506836,16.3125,0.7965087890625
encrypt,48,2048,1000,9,0.24788761138916016,16.3125,0.7965087890625
encrypt,48,2048,1000,10,0.2511861324310303,16.3125,0.7965087890625
encrypt,32,2048,20000,1,4.878170490264893,16.98046875,0.8291244506835938
encrypt,32,2048,20000,2,4.791198253631592,16.98046875,0.8291244506835938
encrypt,32,2048,20000,3,4.743849039077759,16.98046875,0.8291244506835938
encrypt,32,2048,20000,4,4.758143424987793,16.98046875,0.8291244506835938
encrypt,32,2048,20000,5,4.741403579711914,16.98046875,0.8291244506835938
encrypt,32,2048,20000,6,4.747160196304321,16.98046875,0.8291244506835938
encrypt,32,2048,20000,7,4.7456583976745605,16.98046875,0.8291244506835938
encrypt,32,2048,20000,8,4.747483730316162,16.98046875,0.8291244506835938
encrypt,32,2048,20000,9,4.757671356201172,16.98046875,0.8291244506835938
encrypt,32,2048,20000,10,4.76189112663269,16.98046875,0.8291244506835938
encrypt,64,2048,35000,1,8.275999546051025,17.37109375,0.8481979370117188
encrypt,64,2048,35000,2,8.257385492324829,17.37109375,0.8481979370117188
encrypt,64,2048,35000,3,8.252232551574707,17.37109375,0.8481979370117188
encrypt,64,2048,35000,4,8.25474500656128,17.37109375,0.8481979370117188
encrypt,64,2048,35000,5,8.256072282791138,17.37109375,0.8481979370117188
encrypt,64,2048,35000,6,8.252647161483765,17.37109375,0.8481979370117188
encrypt,64,2048,35000,7,8.253250122070312,17.37109375,0.8481979370117188
encrypt,64,2048,35000,8,8.255277872085571,17.37109375,0.8481979370117188
encrypt,64,2048,35000,9,8.2485830783844,17.37109375,0.8481979370117188
encrypt,64,2048,35000,10,8.268381834030151,17.37109375,0.8481979370117188
encrypt,64,2048,10000,1,2.4027209281921387,17.10546875,0.8352279663085938
encrypt,64,2048,10000,2,2.387321710586548,17.10546875,0.8352279663085938
encrypt,64,2048,10000,3,2.45150089263916,17.10546875,0.8352279663085938
encrypt,64,2048,10000,4,2.3750250339508057,17.10546875,0.8352279663085938
encrypt,64,2048,10000,5,2.3734920024871826,17.10546875,0.8352279663085938
encrypt,64,2048,10000,6,2.3791444301605225,17.10546875,0.8352279663085938
encrypt,64,2048,10000,7,2.3712780475616455,17.10546875,0.8352279663085938
encrypt,64,2048,10000,8,2.389277458190918,17.10546875,0.8352279663085938
encrypt,64,2048,10000,9,2.3749477863311768,17.10546875,0.8352279663085938
encrypt,64,2048,10000,10,2.380810499191284,17.10546875,0.8352279663085938
encrypt,96,2048,10000,1,2.4075183868408203,16.98828125,0.8295059204101562
encrypt,96,2048,10000,2,2.3792858123779297,16.98828125,0.8295059204101562
encrypt,96,2048,10000,3,2.37371826171875,16.98828125,0.8295059204101562
encrypt,96,2048,10000,4,2.3779027462005615,16.98828125,0.8295059204101562
encrypt,96,2048,10000,5,2.3768718242645264,16.98828125,0.8295059204101562
encrypt,96,2048,10000,6,2.370701313018799,16.98828125,0.8295059204101562
encrypt,96,2048,10000,7,2.3744630813598633,16.98828125,0.8295059204101562
encrypt,96,2048,10000,8,2.3754475116729736,16.98828125,0.8295059204101562
encrypt,96,2048,10000,9,2.3701589107513428,16.98828125,0.8295059204101562
encrypt,96,2048,10000,10,2.3792150020599365,16.98828125,0.8295059204101562
encrypt,64,2048,500,1,0.13342070579528809,16.2578125,0.7938385009765625
encrypt,64,2048,500,2,0.12885379791259766,16.2578125,0.7938385009765625
encrypt,64,2048,500,3,0.12882685661315918,16.2578125,0.7938385009765625
encrypt,64,2048,500,4,0.12939834594726562,16.2578125,0.7938385009765625
encrypt,64,2048,500,5,0.13352680206298828,16.2578125,0.7938385009765625
encrypt,64,2048,500,6,0.13250088691711426,16.2578125,0.7938385009765625
encrypt,64,2048,500,7,0.13474011421203613,16.2578125,0.7938385009765625
encrypt,64,2048,500,8,0.13651180267333984,16.2578125,0.7938385009765625
encrypt,64,2048,500,9,0.12923741340637207,16.2578125,0.7938385009765625
encrypt,64,2048,500,10,0.12873101234436035,16.2578125,0.7938385009765625
encrypt,80,2048,20000,1,4.73784613609314,17.04296875,0.8321762084960938
encrypt,80,2048,20000,2,4.7258875370025635,17.04296875,0.8321762084960938
encrypt,80,2048,20000,3,4.7464377880096436,17.04296875,0.8321762084960938
encrypt,80,2048,20000,4,4.74383282661438,17.04296875,0.8321762084960938
encrypt,80,2048,20000,5,4.753491163253784,17.04296875,0.8321762084960938
encrypt,80,2048,20000,6,4.7461442947387695,17.04296875,0.8321762084960938
encrypt,80,2048,20000,7,4.753030776977539,17.04296875,0.8321762084960938
encrypt,80,2048,20000,8,4.754384756088257,17.04296875,0.8321762084960938
encrypt,80,2048,20000,9,4.747372388839722,17.04296875,0.8321762084960938
encrypt,80,2048,20000,10,4.756320953369141,17.04296875,0.8321762084960938
encrypt,64,2048,5000,1,1.2012505531311035,16.36328125,0.7989883422851562
encrypt,64,2048,5000,2,1.2020082473754883,16.36328125,0.7989883422851562
encrypt,64,2048,5000,3,1.1992771625518799,16.36328125,0.7989883422851562
encrypt,64,2048,5000,4,1.2027132511138916,16.36328125,0.7989883422851562
encrypt,64,2048,5000,5,1.1987850666046143,16.36328125,0.7989883422851562
encrypt,64,2048,5000,6,1.1962223052978516,16.36328125,0.7989883422851562
encrypt,64,2048,5000,7,1.1967501640319824,16.36328125,0.7989883422851562
encrypt,64,2048,5000,8,1.1974384784698486,16.36328125,0.7989883422851562
encrypt,64,2048,5000,9,1.1989290714263916,16.36328125,0.7989883422851562
encrypt,64,2048,5000,10,1.2003633975982666,16.36328125,0.7989883422851562
encrypt,32,2048,5000,1,1.2213315963745117,17.1484375,0.8373260498046875
encrypt,32,2048,5000,2,1.2020118236541748,17.1484375,0.8373260498046875
encrypt,32,2048,5000,3,1.1994235515594482,17.1484375,0.8373260498046875
encrypt,32,2048,5000,4,1.20408034324646,17.1484375,0.8373260498046875
encrypt,32,2048,5000,5,1.2155752182006836,17.1484375,0.8373260498046875
encrypt,32,2048,5000,6,1.2063944339752197,17.1484375,0.8373260498046875
encrypt,32,2048,5000,7,1.1992709636688232,17.1484375,0.8373260498046875
encrypt,32,2048,5000,8,1.2070765495300293,17.1484375,0.8373260498046875
encrypt,32,2048,5000,9,1.205869436264038,17.1484375,0.8373260498046875
encrypt,32,2048,5000,10,1.2068488597869873,17.1484375,0.8373260498046875
encrypt,32,2048,500,1,0.13133716583251953,16.6953125,0.8152008056640625
encrypt,32,2048,500,2,0.12890410423278809,16.6953125,0.8152008056640625
encrypt,32,2048,500,3,0.12867999076843262,16.6953125,0.8152008056640625
