benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
image-process,80,2048,2.4M,5,0.7200815677642822,127.1796875,6.2099456787109375
image-process,80,2048,2.4M,6,0.690335750579834,127.1796875,6.2099456787109375
image-process,80,2048,2.4M,7,0.6887228488922119,127.1796875,6.2099456787109375
image-process,80,2048,2.4M,8,0.6884353160858154,127.1796875,6.2099456787109375
image-process,80,2048,2.4M,9,0.7237772941589355,127.1796875,6.2099456787109375
image-process,80,2048,2.4M,10,0.7432153224945068,127.28515625,6.215095520019531
image-process,48,2048,80K,1,0.04919576644897461,54.70703125,2.6712417602539062
image-process,48,2048,80K,2,0.0488276481628418,54.70703125,2.6712417602539062
image-process,48,2048,80K,3,0.04899406433105469,54.70703125,2.6712417602539062
image-process,48,2048,80K,4,0.05103015899658203,54.70703125,2.6712417602539062
image-process,48,2048,80K,5,0.05064249038696289,54.70703125,2.6712417602539062
image-process,48,2048,80K,6,0.05095839500427246,54.70703125,2.6712417602539062
image-process,48,2048,80K,7,0.053366661071777344,54.70703125,2.6712417602539062
image-process,48,2048,80K,8,0.04842209815979004,54.70703125,2.6712417602539062
image-process,48,2048,80K,9,0.05130314826965332,5.470703125,0.2671241760253906
image-process,48,2048,80K,10,0.050931453704833984,54.70703125,2.6712417602539062
image-process,80,2048,860K,1,0.46338677406311035,106.9375,5.2215576171875
image-process,80,2048,860K,2,0.49898219108581543,106.9375,5.2215576171875
image-process,80,2048,860K,3,0.5016472339630127,106.9375,5.2215576171875
image-process,80,2048,860K,4,0.5027995109558105,106.9375,5.2215576171875
image-process,80,2048,860K,5,0.5044260025024414,106.9375,5.2215576171875
image-process,80,2048,860K,6,0.5033771991729736,106.9375,5.2215576171875
image-process,80,2048,860K,7,0.5066220760345459,106.9375,5.2215576171875
image-process,80,2048,860K,8,0.5009493827819824,106.9375,5.2215576171875
image-process,80,2048,860K,9,0.5186374187469482,106.9375,5.2215576171875
image-process,80,2048,860K,10,0.5045170783996582,106.9375,5.2215576171875
image-process,16,2048,80K,1,0.05166268348693848,54.5546875,2.6638031005859375
image-process,16,2048,80K,2,0.049393653869628906,54.5546875,2.6638031005859375
image-process,16,2048,80K,3,0.050914764404296875,54.5546875,2.6638031005859375
image-process,16,2048,80K,4,0.05194997787475586,54.5546875,2.6638031005859375
image-process,16,2048,80K,5,0.050549983978271484,54.5546875,2.6638031005859375
image-process,16,2048,80K,6,0.05146193504333496,54.5546875,2.6638031005859375
image-process,16,2048,80K,7,0.05076479911804199,54.5546875,2.6638031005859375
image-process,16,2048,80K,8,0.04876565933227539,54.5546875,2.6638031005859375
image-process,16,2048,80K,9,0.05125117301940918,54.5546875,2.6638031005859375
image-process,16,2048,80K,10,0.050628662109375,54.5546875,2.6638031005859375
image-process,16,2048,756K,1,0.5898797512054443,110.15234375,5.378532409667969
image-process,16,2048,756K,2,0.5698380470275879,110.15234375,5.378532409667969
image-process,16,2048,756K,3,0.5651261806488037,110.15234375,5.378532409667969
image-process,16,2048,756K,4,0.5422077178955078,110.15234375,5.378532409667969
image-process,16,2048,756K,5,0.6016082763671875,110.15234375,5.378532409667969
image-process,16,2048,756K,6,0.5629291534423828,110.15234375,5.378532409667969
image-process,16,2048,756K,7,0.5734822750091553,110.15234375,5.378532409667969
image-process,16,2048,756K,8,0.5673103332519531,110.15234375,5.378532409667969
image-process,16,2048,756K,9,0.5726287364959717,110.15234375,5.378532409667969
image-process,16,2048,756K,10,0.5608322620391846,110.15234375,5.378532409667969
image-process,64,2048,440K,1,0.29279136657714844,81.30078125,3.9697647094726562
image-process,64,2048,440K,2,0.2871580123901367,81.30078125,3.9697647094726562
image-process,64,2048,440K,3,0.26675939559936523,81.30078125,3.9697647094726562
image-process,64,2048,440K,4,0.2740814685821533,81.30078125,3.9697647094726562
image-process,64,2048,440K,5,0.282742977142334,81.30078125,3.9697647094726562
image-process,64,2048,440K,6,0.28651881217956543,81.30078125,3.9697647094726562
image-process,64,2048,440K,7,0.2878296375274658,81.30078125,3.9697647094726562
image-process,64,2048,440K,8,0.28275537490844727,81.30078125,3.9697647094726562
image-process,64,2048,440K,9,0.2818608283996582,81.30078125,3.9697647094726562
image-process,64,2048,440K,10,0.2854037284851074,81.30078125,3.9697647094726562
image-process,48,2048,440K,1,0.28380727767944336,80.23828125,3.9178848266601562
image-process,48,2048,440K,2,0.2899599075317383,80.23828125,3.9178848266601562
image-process,48,2048,440K,3,0.2779374122619629,80.23828125,3.9178848266601562
image-process,48,2048,440K,4,0.2774934768676758,80.23828125,3.9178848266601562
image-process,48,2048,440K,5,0.2803807258605957,80.23828125,3.9178848266601562
image-process,48,2048,440K,6,0.2858388423919678,80.23828125,3.9178848266601562
image-process,48,2048,440K,7,0.2834937572479248,80.23828125,3.9178848266601562
image-process,48,2048,440K,8,0.2873210906982422,80.23828125,3.9178848266601562
image-process,48,2048,440K,9,0.28113317489624023,80.23828125,3.9178848266601562
image-process,48,2048,440K,10,0.2855844497680664,80.23828125,3.9178848266601562
image-process,96,2048,608K,1,0.3346240520477295,83.734375,4.088592529296875
image-process,96,2048,608K,2,0.34273791313171387,83.734375,4.088592529296875
image-process,96,2048,608K,3,0.3144080638885498,83.734375,4.088592529296875
image-process,96,2048,608K,4,0.3203771114349365,83.734375,4.088592529296875
